Project Name,Project Type,Image Name,Image ID,Split,Upload Time,Image Width,Image Height,Model Name,Metadata,GT_Class,PRED_Class,Model_Correct,PRED_Confidence,Gt-PRED JSON
New project,classification,chane_ki_dal_0081.jpeg,13396797,dev,Thu May 09 2024 05:14:53 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.99909985,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.99909985}"
New project,classification,chane_ki_dal_0096.jpeg,13396798,dev,Thu May 09 2024 05:14:53 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.99904996,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.99904996}"
New project,classification,chane_ki_dal_0080.jpeg,13396799,train,Thu May 09 2024 05:14:53 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.99909127,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.99909127}"
New project,classification,chane_ki_dal_0038.jpeg,13396801,train,Thu May 09 2024 05:14:53 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9991026,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9991026}"
New project,classification,chane_ki_dal_0079.jpeg,13396803,train,Thu May 09 2024 05:14:54 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9990971,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9990971}"
New project,classification,chane_ki_dal_0014.jpeg,13396806,dev,Thu May 09 2024 05:14:54 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9991074,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9991074}"
New project,classification,chane_ki_dal_0002.jpeg,13396807,train,Thu May 09 2024 05:14:54 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.99897647,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.99897647}"
New project,classification,chane_ki_dal_0055.jpeg,13396808,train,Thu May 09 2024 05:14:54 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9991021,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9991021}"
New project,classification,chane_ki_dal_0043.jpeg,13396809,dev,Thu May 09 2024 05:14:54 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9990595,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9990595}"
New project,classification,chane_ki_dal_0063.jpeg,13396811,dev,Thu May 09 2024 05:14:55 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9990188,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9990188}"
New project,classification,chane_ki_dal_0059.jpeg,13396813,train,Thu May 09 2024 05:14:55 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.99910635,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.99910635}"
New project,classification,chane_ki_dal_0034.jpeg,13396815,train,Thu May 09 2024 05:14:55 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9990947,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9990947}"
New project,classification,chane_ki_dal_0022.jpeg,13396817,train,Thu May 09 2024 05:14:56 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.9990701,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.9990701}"
New project,classification,chane_ki_dal_0075.jpeg,13396818,dev,Thu May 09 2024 05:14:56 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.99909365,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.99909365}"
New project,classification,chane_ki_dal_0018.jpeg,13396820,train,Thu May 09 2024 05:14:56 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},chane ki dal,chane ki dal,true,0.99907637,"{""gtDefectName"":""chane ki dal"",""predDefectName"":""chane ki dal"",""predConfidence"":0.99907637}"
New project,classification,black_dal_0082.jpeg,13396842,train,Thu May 09 2024 05:15:04 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99898726,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99898726}"
New project,classification,black_dal_0094.jpeg,13396844,dev,Thu May 09 2024 05:15:04 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99887675,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99887675}"
New project,classification,black_dal_0057.jpeg,13396845,train,Thu May 09 2024 05:15:04 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99899656,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99899656}"
New project,classification,black_dal_0000.jpeg,13396847,train,Thu May 09 2024 05:15:05 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989759,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989759}"
New project,classification,black_dal_0016.jpeg,13396848,train,Thu May 09 2024 05:15:05 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99896204,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99896204}"
New project,classification,black_dal_0041.jpeg,13396850,train,Thu May 09 2024 05:15:05 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990226,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990226}"
New project,classification,black_dal_0036.jpeg,13396852,train,Thu May 09 2024 05:15:05 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989863,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989863}"
New project,classification,black_dal_0061.jpeg,13396854,train,Thu May 09 2024 05:15:06 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902034,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902034}"
New project,classification,black_dal_0077.jpeg,13396856,train,Thu May 09 2024 05:15:06 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989894,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989894}"
New project,classification,black_dal_0020.jpeg,13396857,train,Thu May 09 2024 05:15:06 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989942,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989942}"
New project,classification,black_dal_0021.jpeg,13396858,dev,Thu May 09 2024 05:15:06 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99892944,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99892944}"
New project,classification,black_dal_0076.jpeg,13396860,train,Thu May 09 2024 05:15:06 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989993,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989993}"
New project,classification,black_dal_0060.jpeg,13396862,train,Thu May 09 2024 05:15:07 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990107,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990107}"
New project,classification,black_dal_0037.jpeg,13396863,train,Thu May 09 2024 05:15:07 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901724,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901724}"
New project,classification,black_dal_0040.jpeg,13396865,train,Thu May 09 2024 05:15:07 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902976,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902976}"
New project,classification,black_dal_0001.jpeg,13396866,train,Thu May 09 2024 05:15:08 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989818,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989818}"
New project,classification,black_dal_0017.jpeg,13396867,train,Thu May 09 2024 05:15:08 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989755,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989755}"
New project,classification,black_dal_0056.jpeg,13396869,train,Thu May 09 2024 05:15:08 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99899405,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99899405}"
New project,classification,black_dal_0095.jpeg,13396871,dev,Thu May 09 2024 05:15:08 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99880624,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99880624}"
New project,classification,black_dal_0083.jpeg,13396872,train,Thu May 09 2024 05:15:08 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900085,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900085}"
New project,classification,black_dal_0067.jpeg,13396873,train,Thu May 09 2024 05:15:09 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.999008,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.999008}"
New project,classification,black_dal_0030.jpeg,13396875,train,Thu May 09 2024 05:15:09 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99897015,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99897015}"
New project,classification,black_dal_0088.jpeg,13396876,train,Thu May 09 2024 05:15:09 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99895287,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99895287}"
New project,classification,black_dal_0071.jpeg,13396878,train,Thu May 09 2024 05:15:10 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900913,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900913}"
New project,classification,black_dal_0026.jpeg,13396879,train,Thu May 09 2024 05:15:10 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902344,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902344}"
New project,classification,black_dal_0092.jpeg,13396881,train,Thu May 09 2024 05:15:10 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989398,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989398}"
New project,classification,black_dal_0084.jpeg,13396883,train,Thu May 09 2024 05:15:10 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99899,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99899}"
New project,classification,black_dal_0051.jpeg,13396886,train,Thu May 09 2024 05:15:11 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902415,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902415}"
New project,classification,black_dal_0006.jpeg,13396888,train,Thu May 09 2024 05:15:11 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901795,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901795}"
New project,classification,black_dal_0010.jpeg,13396889,train,Thu May 09 2024 05:15:11 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990074,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990074}"
New project,classification,black_dal_0046.jpeg,13396890,dev,Thu May 09 2024 05:15:11 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989862,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989862}"
New project,classification,black_dal_0047.jpeg,13396891,train,Thu May 09 2024 05:15:11 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901164,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901164}"
New project,classification,black_dal_0011.jpeg,13396895,train,Thu May 09 2024 05:15:12 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902225,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902225}"
New project,classification,black_dal_0007.jpeg,13396896,train,Thu May 09 2024 05:15:12 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990113,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990113}"
New project,classification,black_dal_0050.jpeg,13396897,train,Thu May 09 2024 05:15:12 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901736,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901736}"
New project,classification,black_dal_0085.jpeg,13396899,train,Thu May 09 2024 05:15:13 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990007,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990007}"
New project,classification,black_dal_0093.jpeg,13396900,train,Thu May 09 2024 05:15:13 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.998884,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.998884}"
New project,classification,black_dal_0027.jpeg,13396902,train,Thu May 09 2024 05:15:13 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901426,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901426}"
New project,classification,black_dal_0070.jpeg,13396904,dev,Thu May 09 2024 05:15:13 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901164,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901164}"
New project,classification,black_dal_0031.jpeg,13396906,train,Thu May 09 2024 05:15:14 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99896526,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99896526}"
New project,classification,black_dal_0066.jpeg,13396907,train,Thu May 09 2024 05:15:14 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901426,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901426}"
New project,classification,black_dal_0089.jpeg,13396909,train,Thu May 09 2024 05:15:14 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.998936,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.998936}"
New project,classification,black_dal_0008.jpeg,13396911,dev,Thu May 09 2024 05:15:14 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900025,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900025}"
New project,classification,black_dal_0049.jpeg,13396912,train,Thu May 09 2024 05:15:14 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901724,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901724}"
New project,classification,black_dal_0065.jpeg,13396915,train,Thu May 09 2024 05:15:15 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99902034,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99902034}"
New project,classification,black_dal_0024.jpeg,13396916,train,Thu May 09 2024 05:15:15 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99899644,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99899644}"
New project,classification,black_dal_0073.jpeg,13396917,train,Thu May 09 2024 05:15:15 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990376,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990376}"
New project,classification,black_dal_0032.jpeg,13396919,train,Thu May 09 2024 05:15:15 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900013,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900013}"
New project,classification,black_dal_0045.jpeg,13396920,dev,Thu May 09 2024 05:15:16 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99899083,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99899083}"
New project,classification,black_dal_0053.jpeg,13396923,train,Thu May 09 2024 05:15:16 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990232,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990232}"
New project,classification,black_dal_0012.jpeg,13396924,dev,Thu May 09 2024 05:15:16 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990252,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990252}"
New project,classification,black_dal_0004.jpeg,13396926,train,Thu May 09 2024 05:15:16 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989987,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989987}"
New project,classification,black_dal_0090.jpeg,13396928,train,Thu May 09 2024 05:15:17 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989034,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989034}"
New project,classification,black_dal_0028.jpeg,13396929,dev,Thu May 09 2024 05:15:17 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989843,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989843}"
New project,classification,black_dal_0087.jpeg,13396931,train,Thu May 09 2024 05:15:17 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989666,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989666}"
New project,classification,black_dal_0086.jpeg,13396932,dev,Thu May 09 2024 05:15:18 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900144,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900144}"
New project,classification,black_dal_0069.jpeg,13396934,train,Thu May 09 2024 05:15:18 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.999027,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.999027}"
New project,classification,black_dal_0091.jpeg,13396936,dev,Thu May 09 2024 05:15:18 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.998857,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.998857}"
New project,classification,black_dal_0068.jpeg,13396937,train,Thu May 09 2024 05:15:18 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990344,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990344}"
New project,classification,black_dal_0005.jpeg,13396940,train,Thu May 09 2024 05:15:18 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990256,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990256}"
New project,classification,black_dal_0029.jpeg,13396941,train,Thu May 09 2024 05:15:19 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989786,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989786}"
New project,classification,black_dal_0052.jpeg,13396943,dev,Thu May 09 2024 05:15:19 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990048,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990048}"
New project,classification,black_dal_0044.jpeg,13396944,train,Thu May 09 2024 05:15:19 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989949,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989949}"
New project,classification,black_dal_0013.jpeg,13396945,train,Thu May 09 2024 05:15:19 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990251,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990251}"
New project,classification,black_dal_0072.jpeg,13396947,train,Thu May 09 2024 05:15:20 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901974,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901974}"
New project,classification,black_dal_0033.jpeg,13396949,train,Thu May 09 2024 05:15:20 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99894494,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99894494}"
New project,classification,black_dal_0064.jpeg,13396950,train,Thu May 09 2024 05:15:20 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989912,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989912}"
New project,classification,black_dal_0009.jpeg,13396952,train,Thu May 09 2024 05:15:20 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990177,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990177}"
New project,classification,black_dal_0025.jpeg,13396954,train,Thu May 09 2024 05:15:20 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9990114,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9990114}"
New project,classification,black_dal_0014.jpeg,13396956,train,Thu May 09 2024 05:15:21 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989937,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989937}"
New project,classification,black_dal_0048.jpeg,13396957,train,Thu May 09 2024 05:15:21 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901855,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901855}"
New project,classification,black_dal_0043.jpeg,13396959,train,Thu May 09 2024 05:15:21 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.999015,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.999015}"
New project,classification,black_dal_0055.jpeg,13396960,train,Thu May 09 2024 05:15:21 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900335,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900335}"
New project,classification,black_dal_0002.jpeg,13396962,train,Thu May 09 2024 05:15:22 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989612,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989612}"
New project,classification,black_dal_0080.jpeg,13396963,train,Thu May 09 2024 05:15:22 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99898475,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99898475}"
New project,classification,black_dal_0096.jpeg,13396964,dev,Thu May 09 2024 05:15:22 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9987839,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9987839}"
New project,classification,black_dal_0079.jpeg,13396965,train,Thu May 09 2024 05:15:22 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.9989863,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.9989863}"
New project,classification,black_dal_0018.jpeg,13396967,dev,Thu May 09 2024 05:15:23 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99900025,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99900025}"
New project,classification,black_dal_0038.jpeg,13396969,dev,Thu May 09 2024 05:15:23 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901986,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901986}"
New project,classification,black_dal_0059.jpeg,13396972,train,Thu May 09 2024 05:15:23 GMT+0000 (Coordinated Universal Time),2160,3840,Model-05-09-2024_1,{},black dal,black dal,true,0.99901915,"{""gtDefectName"":""black dal"",""predDefectName"":""black dal"",""predConfidence"":0.99901915}"
